id,title,release_date,year,runtime,genres,rated,country,actors,director,writers,awards,box_office,ratings
tt0066473,Tora! Tora! Tora!,23 Sep 1970,1970,144,"Action,Drama,History",G,"Japan, USA","Martin Balsam, Sô Yamamura, Jason Robards, Joseph Cotten","Richard Fleischer, Kinji Fukasaku, Toshio Masuda","Larry Forrester (screenplay), Hideo Oguni (screenplay), Ryûzô Kikushima (screenplay), Gordon W. Prange (based on ""Tora! Tora! Tora!""), Ladislas Farago (based on ""The Broken Seal"")",Won 1 Oscar. Another 1 win & 7 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '46/100'}]"
tt0066538,Vzryv zamedlennogo deystviya,N/A,1970,97,"Action,History",N/A,Soviet Union,"Anatoliy Azo, Semyon Sokolovsky, Vasile Brescanu, Larisa Malevannaya",Valeriu Gajiu,"Valeriu Gajiu, Mikhail Melnik, Boris Saakov",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt0066549,Waterloo,29 Oct 1970,1970,134,"Action,Biography,Drama",G,"Italy, Soviet Union","Rod Steiger, Christopher Plummer, Orson Welles, Jack Hawkins",Sergey Bondarchuk,"H.A.L. Craig (story and screenplay), Sergey Bondarchuk (screenplay collaboration), Vittorio Bonicelli (screenplay collaboration)",Won 2 BAFTA Film Awards. Another 1 win & 2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}]"
tt0066565,White Sun of the Desert,01 Jun 1973,1970,84,"Action,Adventure,Comedy",NOT RATED,Soviet Union,"Anatoliy Kuznetsov, Spartak Mishulin, Kakhi Kavsadze, Pavel Luspekayev",Vladimir Motyl,"Valentin Ezhov, Rustam Ibragimbekov, Mark Zakharov (letters)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]"
tt0066587,The Singing Killer,22 Dec 1970,1970,105,"Action,Crime,Musical",N/A,Hong Kong,"David Chiang, Ping Wang, Tina Chin-Fei, Lung Ti",Cheh Chang,"Kang Chien Chiu, Kuang Ni",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0066593,You Can't Win 'Em All,24 Jul 1970,1970,97,"Action,Adventure,Comedy",PG,"UK, USA","Tony Curtis, Charles Bronson, Michèle Mercier, Patrick Magee",Peter Collinson,Leo Gordon,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0066594,The Wandering Swordsman,04 Feb 1970,1970,103,"Action,Drama",N/A,Hong Kong,"David Chiang, Lily Li, Pei-Shan Chang, Lei Cheng",Cheh Chang,Kuang Ni (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt0066602,Zatoichi and the One-Armed Swordsman,13 Jan 1971,1971,94,"Action,Adventure,Drama",Not Rated,"Japan, Hong Kong","Shintarô Katsu, Jimmy Wang Yu, Watako Hamaki, Michie Terada",Kimiyoshi Yasuda,"Kan Shimozawa (story), Takayuki Yamada, Kimiyoshi Yasuda",1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0066603,Zatoichi Meets Yojimbo,15 Jan 1970,1970,79,"Action,Adventure,Drama",Not Rated,Japan,"Shintarô Katsu, Ayako Wakao, Osamu Takizawa, Masakane Yonekura",Kihachi Okamoto,"Kihachi Okamoto, Kan Shimozawa (characters), Tetsurô Yoshida",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
tt0066612,Companeros,01 Apr 1972,1970,118,"Action,Comedy,Western",R,"Italy, Spain, West Germany","Franco Nero, Tomas Milian, Fernando Rey, Iris Berben",Sergio Corbucci,"Dino Maiuri, Massimo De Rita, Fritz Ebert, Sergio Corbucci, Sergio Corbucci (idea)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
tt0066743,Acquasanta Joe,11 Dec 1971,1971,94,"Action,Adventure,Drama",N/A,Italy,"Lincoln Tate, Ty Hardin, Richard Harrison, Silvia Monelli","Mario Gariazzo, Richard Harrison","Mario Gariazzo, Ferdinando Poggi",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
tt0066745,"Adiós, Sabata",30 Sep 1970,1970,104,"Action,War,Western",PG-13,Italy,"Yul Brynner, Dean Reed, Ignazio Spalla, Gérard Herter",Gianfranco Parolini,"Renato Izzo (story), Gianfranco Parolini (story), Renato Izzo (screenplay), Gianfranco Parolini (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt0066764,Anche per Django le carogne hanno un prezzo,08 May 1971,1971,89,"Action,Romance,Western",N/A,Italy,"Jeff Cameron, John Desmont, Esmeralda Barros, Gengher Gatti",Luigi Batzella,"Mario De Rosa, Gaetano Dell'Era, Luigi Batzella",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]"
tt0066767,The Anderson Tapes,02 Sep 1971,1971,99,"Action,Crime,Thriller",GP,USA,"Sean Connery, Dyan Cannon, Martin Balsam, Ralph Meeker",Sidney Lumet,"Lawrence Sanders (novel), Frank Pierson (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}]"
tt0066771,Angels Hard as They Come,01 Jul 1971,1971,85,"Action,Drama,Thriller",R,USA,"Scott Glenn, Charles Dierkop, James Iglehart, Gilda Texter",Joe Viola,"Jonathan Demme (screenplay), Joe Viola (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0066779,Hell in the Aegean,N/A,1970,86,"Action,Drama,History",N/A,"Spain, Greece, Italy","Hristos Politis, Stephanos Stratigos, Giorgos Tzortzis, Giota Soimoiri",Vasilis Georgiadis,"Stamatis Filippoulis, Ignacio F. Iquino (screenplay), Ignacio F. Iquino (story), Vasilis Manousakis (adaptation), Siro Marcellini (dialogue: Italian version), Juliana San José de la Fuente (screenplay), Juliana San José de la Fuente (story), Ornella Zanelli (dialogue: Italian version)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0066790,Attack of the Kung Fu Girls,01 Jul 1974,1973,117,"Action,Drama",PG,Hong Kong,"Pei-Pei Cheng, Wei Ou, James Tien, Wei Lo",Wei Lo,Wei Lo,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0066830,The Big Doll House,26 Feb 1972,1971,95,"Action,Drama,Thriller",R,"Philippines, USA","Judith Brown, Roberta Collins, Pam Grier, Brooke Mills",Jack Hill,Don Spencer (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]"
tt0066832,Billy Jack,02 Aug 1971,1971,114,"Action,Drama,Western",GP,USA,"Tom Laughlin, Delores Taylor, Clark Howat, Victor Izay",Tom Laughlin,"Tom Laughlin (screenplay), Delores Taylor (screenplay)",Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '50/100'}]"
tt0066872,Bury Me an Angel,01 Aug 1971,1971,89,"Action,Drama",R,USA,"Dixie Peabody, Terry Mace, Clyde Ventura, Joanne Moore Jordan",Barbara Peeters,Barbara Peeters,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0066879,Cain's Way,12 Feb 1971,1970,95,"Action,Comedy,Drama",R,USA,"John Carradine, Scott Brady, Robert Dix, Don Epperson",Ken Osborne,"Wilton Denmark (original screenplay), Ralph Luce (additional dialogue), Ken Osborne (additional dialogue)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt0066886,Captain Apache,27 Oct 1971,1971,89,"Action,Crime,Mystery",GP,"UK, Spain","Lee Van Cleef, Carroll Baker, Stuart Whitman, Percy Herbert",Alexander Singer,"Philip Yordan (screenplay), Milton Sperling (screenplay), S.E. Whitman (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0066888,Caravan,N/A,1971,161,"Action,Comedy,Musical",N/A,India,"Asha Parekh, Jeetendra, Aruna Irani, Mehmood Jr.",Nasir Hussain,"Sachin Bhowmick (screenplay), Nasir Hussain",1 win & 1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
tt0066905,Chain Gang Women,20 May 1972,1971,85,"Action,Crime,Thriller",R,USA,"Michael Stearns, Robert Lott, Barbara Mills, Linda York",Lee Frost,"Lee Frost (screenplay and original story), Wes Bishop (screenplay and original story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
tt0066915,Chrome and Hot Leather,27 Nov 1972,1971,91,"Action,Drama",PG-13,USA,"William Smith, Tony Young, Michael Haynes, Peter Brown",Lee Frost,"Michael Haynes (story by), David Neibel (story by), Michael Haynes (screenplay), David Neibel (screenplay), Don Tait (screenplay by)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0066920,Clay Pigeon,01 Aug 1971,1971,93,"Action,Drama",R,USA,"Tom Stern, Telly Savalas, Robert Vaughn, John Marley","Lane Slate, Tom Stern","Ronald Buck (screenplay), Jack Gross Jr. (screenplay), Jack Gross Jr. (story), Buddy Ruskin (screenplay), Buddy Ruskin (story)",1 win & 1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0066929,The Dove Must Not Fly,12 Mar 1970,1970,90,"Action,War",N/A,"Italy, West Germany","Horst Buchholz, Sylva Koscina, William Berger, Riccardo Garrone",Sergio Garrone,"Tito Carpi, Sergio Garrone, Giuseppe Masini, Mario di Nardo",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0066949,Il corsaro,29 Aug 1970,1970,90,"Action,Adventure",N/A,"Italy, Spain","Robert Woods, Tania Alvarado, Armando Calvo, Cris Huerta",Antonio Mollica,"Eduardo Manzanos Brochero (screenplay), Eduardo Manzanos Brochero (story), Mino Roli",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt0066950,Blackie the Pirate,12 Mar 1971,1971,99,"Action,Adventure,Comedy",N/A,"Italy, Spain","Terence Hill, Silvia Monti, George Martin, Diana Lorys",Lorenzo Gicca Palli,Lorenzo Gicca Palli,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0066970,Cold Sweat,01 Jun 1974,1970,94,"Action,Crime,Drama",PG,"France, Italy, Belgium","Charles Bronson, Liv Ullmann, James Mason, Jill Ireland",Terence Young,"Albert Simonin (screenplay), Richard Matheson (novel), Dorothea Bennett, Jo Eisinger, Shimon Wincelberg",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0066974,Deaf Mute Heroine,18 Feb 1971,1971,84,"Action,Drama",N/A,Hong Kong,"Helen Ma, Ching Tang, Chok Chow Cheung, Tung Cho 'Joe' Cheung",Wu Ma,Lieh Ma,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
tt0066985,Desert of Fire,28 Aug 1971,1971,85,"Action,Adventure,Crime",N/A,Italy,"Edwige Fenech, George Wang, Giuseppe Addobbati, Zohra Faiza",Renzo Merusi,"Renzo Merusi (story), Renzo Merusi (screenplay), Leandro Lucchetti (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0066995,Diamonds Are Forever,17 Dec 1971,1971,120,"Action,Adventure,Thriller",PG,UK,"Sean Connery, Jill St. John, Charles Gray, Lana Wood",Guy Hamilton,"Richard Maibaum (screenplay), Tom Mankiewicz (screenplay)",Nominated for 1 Oscar. Another 2 wins & 3 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '59/100'}]"
tt0066999,Dirty Harry,23 Dec 1971,1971,102,"Action,Crime,Thriller",R,USA,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon",Don Siegel,"Harry Julian Fink (screenplay), Rita M. Fink (screenplay), Dean Riesner (screenplay), Harry Julian Fink (story), Rita M. Fink (story)",2 wins & 4 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '90/100'}]"
tt0067000,Do Boond Pani,N/A,1971,141,"Action,Drama",N/A,India,"Jalal Agha, Madhu Chanda, Simi Garewal, Kiran Kumar",Khwaja Ahmad Abbas,Khwaja Ahmad Abbas (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
tt0067002,Animal Treasure Island,20 Mar 1971,1971,78,"Action,Adventure,Animation",N/A,Japan,"Minori Matsushima, Fusako Amachi, Asao Koike, Kôsei Tomita",Hiroshi Ikeda,"Robert Louis Stevenson (original story by), Takashi Iijima (script by), Hiroshi Ikeda (script by)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0067009,One-Armed Boxer,N/A,1972,89,"Action,Drama",R,"Taiwan, Hong Kong","Jimmy Wang Yu, Yeh Tien, Hsin Tang, Fei Lung",Jimmy Wang Yu,Jimmy Wang Yu (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt0067013,Dostoyanie respubliki,24 Apr 1972,1972,138,"Action,Adventure,Crime",N/A,Soviet Union,"Oleg Tabakov, Andrey Mironov, Spartak Mishulin, Yuriy Tolubeev",Vladimir Bychkov,"Isai Kuznetsov, Avenir Zak",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
tt0067024,Huo bing,11 Jun 1971,1971,100,Action,N/A,Hong Kong,"Ivy Ling Po, Han Chin, Lieh Lo, Chun Chen",Yuen Chor,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0067025,Duel of Fists,01 Oct 1971,1971,102,"Action,Drama",N/A,Hong Kong,"David Chiang, Lung Ti, Li Ching, Pawana Chanajit",Cheh Chang,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt0067026,Duel of the Iron Fist,21 Apr 1971,1971,113,"Action,Drama",R,Hong Kong,"Lung Ti, David Chiang, Ping Wang, Jeanette Yu Wei",Cheh Chang,Kang Chien Chiu,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0067035,"Raise Your Hands, Dead Man, You're Under Arrest",17 Dec 1971,1971,94,"Action,Drama,Romance",N/A,"Italy, Spain","Espartaco Santoni, Peter Lee Lawrence, Aldo Sambrell, Helga Liné",León Klimovsky,"Enrico Zuccarini (story), Jesus Maria Elorietta (story), Enrico Zuccarini (dialogue), José Luis Navarro (dialogue), Sergio Bergonzelli (dialogue)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt0067037,E ke,29 Feb 1972,1972,89,"Action,Drama",R,Hong Kong,"David Chiang, Lung Ti, Li Ching, Yasuaki Kurata",Cheh Chang,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0067055,Equinox,01 Oct 1970,1970,80,"Action,Adventure,Horror",GP,USA,"Edward Connell, Barbara Hewitt, Frank Bonner, Robin Christopher","Jack Woods, Dennis Muren, Mark Thomas McGee(co-director)","Mark Thomas McGee (based on story by), Jack Woods",4 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]"
tt0067065,Escape from the Planet of the Apes,09 Jul 1971,1971,98,"Action,Sci-Fi",G,USA,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy",Don Taylor,"Paul Dehn, Pierre Boulle (based upon characters created by)",1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '69/100'}]"
tt0067069,Evel Knievel,10 Sep 1971,1971,88,"Action,Biography,Drama",GP,USA,"George Hamilton, Sue Lyon, Bert Freed, Rod Cameron",Marvin J. Chomsky,"Alan Caillou (story), Alan Caillou (screenplay), John Milius (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0067075,The Hideout,04 Mar 1971,1971,90,"Action,Crime",N/A,"Canada, Italy, France, Belgium","Richard Harrison, Mylène Demongeot, Mario David, Dominique Delpierre",Marc Simenon,Alphonse Boudard,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0067113,Winged Devils,08 Aug 1972,1972,102,"Action,Comedy,Sport",Not Rated,Italy,"Riccardo Salvino, Pino Colizzi, Mico Cundari, Giancarlo Prete",Duccio Tessari,"Giovanni d'Eramo (screenplay), Gianni Orlando (screenplay), Duccio Tessari",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0067116,The French Connection,09 Oct 1971,1971,104,"Action,Crime,Drama",R,USA,"Gene Hackman, Fernando Rey, Roy Scheider, Tony Lo Bianco",William Friedkin,"Ernest Tidyman (screenplay by), Robin Moore (based on the book by)",Won 5 Oscars. Another 17 wins & 11 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]"
tt0067123,Gamera vs. Zigra,17 Jul 1971,1971,87,"Action,Adventure,Horror",N/A,Japan,"Kôji Fujiyama, Daigo Inoue, Reiko Kasahara, Daihachi Kita",Noriaki Yuasa,Niisan Takahashi,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}]"
tt0067128,Get Carter,18 Mar 1971,1971,112,"Action,Crime,Thriller",R,UK,"Michael Caine, Ian Hendry, Britt Ekland, John Osborne",Mike Hodges,"Mike Hodges (screenplay), Ted Lewis (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}]"
tt0067133,Ginger,01 Mar 1971,1971,90,"Action,Crime,Drama",R,USA,"Cheri Caffaro, Duane Tucker, Herbert Kerr, Casey Donovan",Don Schain,Don Schain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]"
tt0067145,The Godson,N/A,1971,92,"Action,Crime,Drama",X,USA,"Keith Erickson, Jane Allyson, Jason Yukon, Orita De Chadwick",William Rotsler,William Rotsler,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]"
tt0067148,Godzilla vs. Hedorah,01 Feb 1972,1971,85,"Action,Adventure,Animation",PG,Japan,"Akira Yamauchi, Toshie Kimura, Hiroyuki Kawase, Toshio Shiba",Yoshimitsu Banno,"Yoshimitsu Banno, Takeshi Kimura",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]"
tt0067171,H-Bomb,N/A,1977,87,"Action,Adventure",N/A,"Thailand, Hong Kong","Olivia Hussey, Christopher Mitchum, Pawana Chanajit, Phairoj Jaising",Chalong Pakdeevijit,Pracha Poonviwat (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt0067206,The Hitchhikers,13 Jul 1972,1972,92,"Action,Drama",R,USA,"Misty Rowe, Nick Klar, Linda Avery, Tammy Gibbs","Beverly Sebastian, Ferd Sebastian","Ann Cawthorne (original story), Ferd Sebastian, Beverly Sebastian",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]"
tt0067216,The Horsemen,23 Jul 1971,1971,109,"Action,Adventure,Drama",GP,USA,"Omar Sharif, Leigh Taylor-Young, Jack Palance, Peter Jeffrey",John Frankenheimer,"Dalton Trumbo (screenplay), Joseph Kessel (based upon the novel 'The Horsemen' by)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]"
tt0067224,The Hunting Party,04 Sep 1971,1971,111,"Action,Drama,Western",R,"UK, USA","Oliver Reed, Candice Bergen, Gene Hackman, Simon Oakland",Don Medford,"Gilbert Ralston (story), Lou Morheim (story), William W. Norton (screenplay), Gilbert Ralston (screenplay), Lou Morheim (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}]"
tt0067254,The Invincible Sword,13 Jan 1972,1971,84,"Action,Adventure",N/A,"Hong Kong, Taiwan","Yu Wang, Feng Hsu, Yi Chang, Paul Chang",Teng Hung Hsu,Teng Hung Hsu (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0067268,The Jesus Trip,01 Aug 1971,1971,84,"Action,Drama",GP,USA,"Tippy Walker, Robert Porter, Billy Green Bush, Diana Ivarson",Russ Mayberry,Dick Poston,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0067270,The Sword,17 Jul 1974,1971,100,"Action,Drama",NOT RATED,Taiwan,"Yu Wang, Pei Ling Chen, Lai Wang, Yi Kuei Chang",Lei Pan,Lei Pan,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0067286,"30,000 Miles Under the Sea",19 Jul 1970,1970,60,"Action,Adventure,Animation",N/A,Japan,"Masako Nozawa, Kurumi Kobato, Gorô Naya, Akira Hitomi",Kimio Yabuki,"Shôtarô Ishinomori (story), Katsumi Okamoto",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt0067303,Don't Turn the Other Cheek,22 Dec 1971,1971,103,"Action,Adventure,Comedy",PG,"Italy, West Germany, Spain","Franco Nero, Eli Wallach, Lynn Redgrave, Horst Janson",Duccio Tessari,"Massimo De Rita, Günter Ebert, Arduino Maiuri, Juan de Orduña, Lewis B. Patten (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0067310,FBI Operation Pakistan,12 May 1972,1971,89,"Action,Thriller",N/A,"West Germany, Italy","Tony Kendall, Brad Harris, Gisela Hahn, Mohammad Ali",Harald Reinl,"M. Wegener (novel), Theo Maria Werner, Werner P. Zibaso, Klaus E.R. von Schwarze",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt0067313,"Korona Rossiyskoy Imperii, ili Snova Neulovimye",13 Dec 1971,1971,134,"Action,Adventure,History",N/A,Soviet Union,"Mikhail Metyolkin, Viktor Kosykh, Vasiliy Vasilev, Valentina Kurdyukova",Edmond Keosayan,"Aleksandr Chervinsky, Edmond Keosayan",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0067322,The Lady Hermit,22 Jan 1971,1971,105,"Action,Drama",N/A,Hong Kong,"Pei-Pei Cheng, Lieh Lo, Szu Shih, Hsieh Wang",Meng Hua Ho,I. Fang Yeh,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0067323,Troubleshooters,07 Apr 1971,1971,100,"Action,Comedy,Crime",N/A,"France, Italy","Jean Yanne, Mireille Darc, Bernard Blier, Michel Constantin",Georges Lautner,"Bertrand Blier (original scenario), Georges Lautner (adaptation), Bertrand Blier (adaptation)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0067329,The Last Run,24 Sep 1971,1971,95,"Action,Crime,Drama",GP,USA,"George C. Scott, Tony Musante, Trish Van Devere, Colleen Dewhurst","Richard Fleischer, John Huston",Alan Sharp (original screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt0067334,Le Mans,23 Jun 1971,1971,106,"Action,Adventure,Drama",Approved,USA,"Steve McQueen, Siegfried Rauch, Elga Andersen, Ronald Leigh-Hunt",Lee H. Katzin,Harry Kleiner,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '52/100'}]"
